Code_postal,Nom_commune,Zonage
14480,Moulins-en-Bessin,2_ZAC
14740,Moulins-en-Bessin,2_ZAC
14920,Mathieu,2_ZAC
14320,May-sur-Orne,3_HZ
14320,May-sur-Orne,3_HZ
14810,Merville-Franceville-Plage,2_ZAC
14370,Méry-Bissières-en-Auge,2_ZAC
14370,Méry-Bissières-en-Auge,2_ZAC
14220,Meslay,2_ZAC
14260,Le Mesnil-au-Grain,1_ZIP
14100,Le Mesnil-Eudes,2_ZAC
14100,Le Mesnil-Guillaume,2_ZAC
14380,Le Mesnil-Robert,2_ZAC
14140,Le Mesnil-Simon,2_ZAC
14130,Le Mesnil-sur-Blangy,2_ZAC
14690,Le Mesnil-Villement,2_ZAC
14960,Meuvaines,2_ZAC
14140,Mézidon Vallée d'Auge,1_ZIP
14140,Mézidon Vallée d'Auge,1_ZIP
14140,Mézidon Vallée d'Auge,1_ZIP
14140,Mézidon Vallée d'Auge,1_ZIP
14140,Mézidon Vallée d'Auge,1_ZIP
14270,Mézidon Vallée d'Auge,1_ZIP
14270,Mézidon Vallée d'Auge,1_ZIP
14270,Mézidon Vallée d'Auge,1_ZIP
14270,Mézidon Vallée d'Auge,1_ZIP
14270,Mézidon Vallée d'Auge,1_ZIP
14270,Mézidon Vallée d'Auge,1_ZIP
14270,Mézidon Vallée d'Auge,1_ZIP
14270,Mézidon Vallée d'Auge,1_ZIP
14270,Mézidon Vallée d'Auge,1_ZIP
14270,Mézidon Vallée d'Auge,1_ZIP
14270,Mézidon Vallée d'Auge,1_ZIP
14340,Mézidon Vallée d'Auge,1_ZIP
14370,Mézidon Vallée d'Auge,1_ZIP
14100,Les Monceaux,2_ZAC
14400,Monceaux-en-Bessin,2_ZAC
14120,Mondeville,3_HZ
14210,Mondrainville,3_HZ
14230,Monfréville,2_ZAC
14490,Montfiquet,1_ZIP
14210,Montigny,1_ZIP
14340,Montreuil-en-Auge,2_ZAC
14310,Monts-en-Bessin,2_ZAC
14620,Morteaux-Coulibœuf,2_ZAC
14400,Mosles,2_ZAC
14790,Mouen,3_HZ
14220,Moulines,3_HZ
14370,Moult-Chicheboville,2_ZAC
14370,Moult-Chicheboville,2_ZAC
14620,Les Moutiers-en-Auge,2_ZAC
14220,Les Moutiers-en-Cinglais,2_ZAC
14590,Moyaux,2_ZAC
14220,Mutrécy,3_HZ
14400,Nonant,2_ZAC
14100,Norolles,2_ZAC
14700,Noron-l'Abbaye,2_ZAC
14490,Noron-la-Poterie,2_ZAC
14620,Norrey-en-Auge,2_ZAC
14340,Notre-Dame-de-Livaye,1_ZIP
14340,Notre-Dame-d'Estrées-Corbon,1_ZIP
14340,Notre-Dame-d'Estrées-Corbon,1_ZIP
14210,Val d'Arry,2_ZAC
14210,Val d'Arry,2_ZAC
14210,Val d'Arry,2_ZAC
14310,Val d'Arry,2_ZAC
14170,Olendon,2_ZAC
14290,Orbec,1_ZIP
14230,Osmanville,2_ZAC
14270,Ouézy,1_ZIP
14220,Ouffières,2_ZAC
14590,Ouilly-du-Houley,2_ZAC
14190,Ouilly-le-Tesson,2_ZAC
14100,Ouilly-le-Vicomte,2_ZAC
14150,Ouistreham,2_ZAC
14310,Parfouru-sur-Odon,2_ZAC
14600,Pennedepie,2_ZAC
14160,Périers-en-Auge,2_ZAC
14112,Périers-sur-le-Dan,3_HZ
14770,Périgny,2_ZAC
14170,Perrières,2_ZAC
14700,Pertheville-Ners,2_ZAC
14390,Petiville,2_ZAC
14130,Pierrefitte-en-Auge,2_ZAC
14690,Pierrefitte-en-Cinglais,2_ZAC
14690,Pierrepont,2_ZAC
14590,Le Pin,2_ZAC
14490,Planquery,1_ZIP
14440,Plumetot,2_ZAC
14690,La Pommeraye,2_ZAC
14380,Pont-Bellanger,2_ZAC
14110,Pontécoulant,2_ZAC
14130,Pont-l'Évêque,2_ZAC
14130,Pont-l'Évêque,2_ZAC
14520,Port-en-Bessin-Huppain,2_ZAC
14520,Port-en-Bessin-Huppain,2_ZAC
14420,Potigny,2_ZAC
14210,Préaux-Bocage,2_ZAC
14340,Le Pré-d'Auge,2_ZAC
14140,Prêtreville,2_ZAC
14430,Putot-en-Auge,2_ZAC
14270,Belle Vie en Auge,1_ZIP
14270,Belle Vie en Auge,1_ZIP
14270,Belle Vie en Auge,1_ZIP
14340,Belle Vie en Auge,1_ZIP
14130,Quetteville,2_ZAC
14400,Ranchy,2_ZAC
14860,Ranville,3_HZ
14690,Rapilly,2_ZAC
14340,Repentigny,2_ZAC
14130,Reux,2_ZAC
14470,Reviers,2_ZAC
14600,La Rivière-Saint-Sauveur,2_ZAC
14540,Castine-en-Plaine,3_HZ
14540,Castine-en-Plaine,3_HZ
14540,Castine-en-Plaine,3_HZ
14100,Rocques,2_ZAC
14340,La Roque-Baignard,2_ZAC
14740,Rosel,3_HZ
14740,Rots,3_HZ
14740,Rots,3_HZ
14980,Rots,3_HZ
14190,Rouvres,2_ZAC
14710,Rubercy,1_ZIP
14340,Rumesnil,2_ZAC
14400,Ryes,2_ZAC
14540,Le Castelet,3_HZ
14540,Le Castelet,3_HZ
14130,Saint-André-d'Hébertot,2_ZAC
14320,Saint-André-sur-Orne,3_HZ
14800,Saint-Arnoult,2_ZAC
14970,Saint-Aubin-d'Arquenay,2_ZAC
14380,Saint-Aubin-des-Bois,2_ZAC
14750,Saint-Aubin-sur-Mer,2_ZAC
14130,Saint-Benoît-d'Hébertot,2_ZAC
14960,Saint-Côme-de-Fresné,2_ZAC
14280,Saint-Contest,3_HZ
14480,Sainte-Croix-sur-Mer,2_ZAC
14290,Valorbiquet,1_ZIP
14290,Valorbiquet,1_ZIP
14290,Valorbiquet,1_ZIP
14290,Valorbiquet,1_ZIP
14290,Valorbiquet,1_ZIP
14100,Saint-Denis-de-Mailloc,2_ZAC
14110,Saint-Denis-de-Méré,2_ZAC
14100,Saint-Désir,2_ZAC
14950,Saint-Étienne-la-Thillaye,2_ZAC
14140,Val-de-Vie,1_ZIP
14140,Val-de-Vie,1_ZIP
14140,Val-de-Vie,1_ZIP
14140,Val-de-Vie,1_ZIP
14130,Saint-Gatien-des-Bois,2_ZAC
14260,Seulline,1_ZIP
14260,Seulline,1_ZIP
14310,Seulline,1_ZIP
14100,Saint-Germain-de-Livet,2_ZAC
14230,Saint-Germain-du-Pert,2_ZAC
14280,Saint-Germain-la-Blanche-Herbe,3_HZ
14700,Saint-Germain-Langot,2_ZAC
14190,Saint-Germain-le-Vasson,3_HZ
14240,Sainte-Honorine-de-Ducy,2_ZAC
14520,Aure sur Mer,2_ZAC
14710,Aure sur Mer,2_ZAC
14210,Sainte-Honorine-du-Fay,3_HZ
14130,Saint-Hymer,2_ZAC
14100,Saint-Jean-de-Livet,2_ZAC
14430,Saint-Jouin,2_ZAC
14130,Saint-Julien-sur-Calonne,2_ZAC
14570,Saint-Lambert,2_ZAC
14220,Saint-Laurent-de-Condel,3_HZ
14710,Saint-Laurent-sur-Mer,2_ZAC
14430,Saint-Léger-Dubosq,2_ZAC
14310,Saint-Louet-sur-Seulles,2_ZAC
14400,Saint-Loup-Hors,2_ZAC
14740,Saint-Manvieu-Norrey,3_HZ
14740,Saint-Manvieu-Norrey,3_HZ
14330,Saint-Marcouf,2_ZAC
14330,Sainte-Marguerite-d'Elle,2_ZAC
14380,Sainte-Marie-Outre-l'Eau,2_ZAC
14130,Saint-Martin-aux-Chartrains,2_ZAC
14290,Saint-Martin-de-Bienfaite-la-Cressonnière,1_ZIP
14290,Saint-Martin-de-Bienfaite-la-Cressonnière,1_ZIP
14710,Saint-Martin-de-Blagny,2_ZAC
14100,Saint-Martin-de-la-Lieue,2_ZAC
14100,Saint-Martin-de-Mailloc,2_ZAC
14700,Saint-Martin-de-Mieux,2_ZAC
14400,Saint-Martin-des-Entrées,2_ZAC
14220,Saint-Omer,2_ZAC
14670,Saint-Ouen-du-Mesnil-Oger,2_ZAC
14340,Saint-Ouen-le-Pin,2_ZAC
14670,Saint-Pair,3_HZ
14490,Saint-Paul-du-Vernay,2_ZAC
14130,Saint-Philbert-des-Champs,2_ZAC
14950,Saint-Pierre-Azif,2_ZAC
14700,Saint-Pierre-Canivet,2_ZAC
14100,Saint-Pierre-des-Ifs,2_ZAC
14700,Saint-Pierre-du-Bû,2_ZAC
14260,Saint-Pierre-du-Fresne,2_ZAC
14670,Saint-Pierre-du-Jonquet,3_HZ
14450,Saint-Pierre-du-Mont,2_ZAC
14140,Saint-Pierre-en-Auge,1_ZIP
14140,Saint-Pierre-en-Auge,1_ZIP
14140,Saint-Pierre-en-Auge,1_ZIP
14140,Saint-Pierre-en-Auge,1_ZIP
14170,Saint-Pierre-en-Auge,1_ZIP
14170,Saint-Pierre-en-Auge,1_ZIP
14170,Saint-Pierre-en-Auge,1_ZIP
14170,Saint-Pierre-en-Auge,1_ZIP
14170,Saint-Pierre-en-Auge,1_ZIP
14170,Saint-Pierre-en-Auge,1_ZIP
14170,Saint-Pierre-en-Auge,1_ZIP
14170,Saint-Pierre-en-Auge,1_ZIP
14170,Saint-Pierre-en-Auge,1_ZIP
14170,Saint-Pierre-en-Auge,1_ZIP
14170,Saint-Pierre-en-Auge,1_ZIP
14170,Saint-Pierre-en-Auge,1_ZIP
14170,Saint-Pierre-en-Auge,1_ZIP
14170,Saint-Pierre-en-Auge,1_ZIP
14170,Saint-Pierre-en-Auge,1_ZIP
14170,Saint-Pierre-en-Auge,1_ZIP
14170,Saint-Pierre-en-Auge,1_ZIP
14170,Saint-Pierre-en-Auge,1_ZIP
14570,Saint-Rémy,2_ZAC
14670,Saint-Samson,3_HZ
14380,Noues de Sienne,2_ZAC
14380,Noues de Sienne,2_ZAC
14380,Noues de Sienne,2_ZAC
14380,Noues de Sienne,2_ZAC
14380,Noues de Sienne,2_ZAC
14380,Noues de Sienne,2_ZAC
14380,Noues de Sienne,2_ZAC
14380,Noues de Sienne,2_ZAC
14380,Noues de Sienne,2_ZAC
14380,Noues de Sienne,2_ZAC
14190,Saint-Sylvain,3_HZ
14640,Saint-Vaast-en-Auge,2_ZAC
14250,Saint-Vaast-sur-Seulles,2_ZAC
14400,Saint-Vigor-le-Grand,2_ZAC
14240,Sallen,2_ZAC
14121,Sallenelles,2_ZAC
14940,Sannerville,3_HZ
14330,Saon,1_ZIP
14330,Saonnet,1_ZIP
14170,Sassy,1_ZIP
14240,Val de Drôme,2_ZAC
14240,Val de Drôme,2_ZAC
14350,Val de Drôme,2_ZAC
14350,Val de Drôme,2_ZAC
14190,Soignolles,2_ZAC
14540,Soliers,3_HZ
14400,Sommervieu,2_ZAC
14700,Soulangy,2_ZAC
14420,Soumont-Saint-Quentin,2_ZAC
14400,Subles,2_ZAC
14400,Sully,2_ZAC
14710,Surrain,2_ZAC
14130,Surville,2_ZAC
14250,Tessel,3_HZ
14610,Thaon,3_HZ
14130,Le Theil-en-Auge,2_ZAC
14220,Thury-Harcourt-le-Hom,2_ZAC
14220,Thury-Harcourt-le-Hom,2_ZAC
14220,Thury-Harcourt-le-Hom,2_ZAC
14220,Thury-Harcourt-le-Hom,2_ZAC
14220,Thury-Harcourt-le-Hom,2_ZAC
14250,Tilly-sur-Seulles,2_ZAC
14130,Le Torquesne,2_ZAC
14940,Touffréville,3_HZ
14800,Touques,2_ZAC
14400,Tour-en-Bessin,2_ZAC
14800,Tourgéville,2_ZAC
14330,Tournières,1_ZIP
14130,Tourville-en-Auge,2_ZAC
14210,Tourville-sur-Odon,3_HZ
14310,Tracy-Bocage,2_ZAC
14117,Tracy-sur-Mer,2_ZAC
14690,Tréprel,2_ZAC
14710,Trévières,2_ZAC
14670,Troarn,3_HZ
14670,Troarn,3_HZ
14210,Montillières-sur-Orne,2_ZAC
14210,Montillières-sur-Orne,2_ZAC
14490,Le Tronquay,1_ZIP
14360,Trouville-sur-Mer,2_ZAC
14490,Trungy,2_ZAC
14190,Urville,3_HZ
14420,Ussy,2_ZAC
14210,Vacognes-Neuilly,2_ZAC
14210,Vacognes-Neuilly,2_ZAC
14340,Valsemé,2_ZAC
14390,Varaville,2_ZAC
14350,Valdallière,2_ZAC
14350,Valdallière,2_ZAC
14350,Valdallière,2_ZAC
14410,Valdallière,2_ZAC
14410,Valdallière,2_ZAC
14410,Valdallière,2_ZAC
14410,Valdallière,2_ZAC
14410,Valdallière,2_ZAC
14410,Valdallière,2_ZAC
14410,Valdallière,2_ZAC
14410,Valdallière,2_ZAC
14410,Valdallière,2_ZAC
14410,Valdallière,2_ZAC
14410,Valdallière,2_ZAC
14400,Vaucelles,2_ZAC
14800,Vauville,2_ZAC
14400,Vaux-sur-Aure,2_ZAC
14400,Vaux-sur-Seulles,2_ZAC
14250,Vendes,2_ZAC
14170,Vendeuvre,1_ZIP
14170,Vendeuvre,1_ZIP
14170,Vendeuvre,1_ZIP
14700,Versainville,2_ZAC
14790,Verson,3_HZ
14114,Ver-sur-Mer,2_ZAC
14290,La Vespière-Friardel,1_ZIP
14290,La Vespière-Friardel,1_ZIP
14570,Le Vey,2_ZAC
14170,Vicques,1_ZIP
14430,Victot-Pontfol,2_ZAC
14430,Victot-Pontfol,2_ZAC
14400,Vienne-en-Bessin,2_ZAC
14710,Vierville-sur-Mer,2_ZAC
14930,Vieux,3_HZ
14130,Vieux-Bourg,2_ZAC
14700,Vignats,2_ZAC
14310,Villers-Bocage,2_ZAC
14420,Villers-Canivet,2_ZAC
14640,Villers-sur-Mer,2_ZAC
14113,Villerville,2_ZAC
14570,La Villette,2_ZAC
14610,Villons-les-Buissons,3_HZ
14700,Villy-lez-Falaise,2_ZAC
14310,Villy-Bocage,2_ZAC
14370,Vimont,2_ZAC
14500,Vire Normandie,2_ZAC
14500,Vire Normandie,2_ZAC
14500,Vire Normandie,2_ZAC
14500,Vire Normandie,2_ZAC
14500,Vire Normandie,2_ZAC
14500,Vire Normandie,2_ZAC
14500,Vire Normandie,2_ZAC
14500,Vire Normandie,2_ZAC
14500,Vire Normandie,2_ZAC
14500,Vire Normandie,2_ZAC
14690,Pont-d'Ouilly,2_ZAC
15160,Allanche,1_ZIP
15100,Alleuze,1_ZIP
15700,Ally,1_ZIP
15700,Ally,1_ZIP
15100,Andelat,1_ZIP
15100,Anglards-de-Saint-Flour,1_ZIP
15380,Anglards-de-Salers,1_ZIP
15110,Anterrieux,2_ZAC
15240,Antignac,2_ZAC
15400,Apchon,1_ZIP
15200,Arches,1_ZIP
15150,Arnac,2_ZAC
15130,Arpajon-sur-Cère,2_ZAC
15500,Auriac-l'Église,1_ZIP
15000,Aurillac,2_ZAC
15240,Auzers,1_ZIP
15250,Ayrens,2_ZAC
15800,Badailhac,2_ZAC
15700,Barriac-les-Bosquets,1_ZIP
15240,Bassignac,2_ZAC
15270,Beaulieu,2_ZAC
15600,Boisset,1_ZIP
15500,Bonnac,1_ZIP
15700,Brageac,1_ZIP
15300,Albepierre-Bredons,1_ZIP
15230,Brezons,1_ZIP
15340,Puycapel,1_ZIP
15340,Puycapel,1_ZIP
15130,Carlat,2_ZAC
15340,Cassaniouze,1_ZIP
15290,Cayrols,2_ZAC
15500,Celoux,1_ZIP
15230,Cézens,1_ZIP
15320,Chaliers,1_ZIP
15200,Chalvignac,1_ZIP
15350,Champagnac,2_ZAC
15270,Champs-sur-Tarentaine-Marchal,2_ZAC
15270,Champs-sur-Tarentaine-Marchal,2_ZAC
15190,Chanterelle,1_ZIP
15300,La Chapelle-d'Alagnon,1_ZIP
15500,La Chapelle-Laurent,1_ZIP
15500,Charmensac,1_ZIP
15110,Chaudes-Aigues,1_ZIP
15700,Chaussenac,1_ZIP
15500,Chazelles,2_ZAC
15400,Cheylade,1_ZIP
15400,Le Claux,1_ZIP
15320,Clavières,1_ZIP
15400,Collandres,1_ZIP
15170,Coltines,1_ZIP
15190,Condat,1_ZIP
15100,Coren,1_ZIP
15250,Crandelles,2_ZAC
15150,Cros-de-Montvert,2_ZAC
15130,Cros-de-Ronesque,2_ZAC
15430,Cussac,1_ZIP
15110,Deux-Verges,2_ZAC
15300,Dienne,1_ZIP
15140,Drugeac,1_ZIP
15700,Escorailles,1_ZIP
15110,Espinasse,1_ZIP
15380,Le Falgoux,1_ZIP
15140,Le Fau,1_ZIP
15170,Ferrières-Saint-Mary,1_ZIP
15140,Fontanges,1_ZIP
15310,Freix-Anglards,2_ZAC
15110,Fridefont,1_ZIP
15130,Giou-de-Mamou,2_ZAC
15310,Girgols,2_ZAC
15150,Glénat,2_ZAC
15230,Gourdièges,1_ZIP
15110,Jabrun,1_ZIP
15200,Jaleyrac,1_ZIP
15170,Joursac,1_ZIP
15800,Jou-sous-Monjou,2_ZAC
15120,Junhac,2_ZAC
15250,Jussac,2_ZAC
15120,Labesserette,2_ZAC
15130,Labrousse,2_ZAC
15230,Lacapelle-Barrès,2_ZAC
15120,Lacapelle-del-Fraisse,2_ZAC
15150,Lacapelle-Viescamp,2_ZAC
15120,Ladinhac,2_ZAC
15130,Lafeuillade-en-Vézie,2_ZAC
15160,Landeyrat,1_ZIP
15270,Lanobre,2_ZAC
15270,Lanobre,2_ZAC
15120,Lapeyrugue,2_ZAC
15150,Laroquebrou,2_ZAC
15250,Laroquevieille,2_ZAC
15590,Lascelle,2_ZAC
15500,Lastic,1_ZIP
15500,Laurie,1_ZIP
15300,Laveissenet,1_ZIP
15300,Laveissière,1_ZIP
15300,Laveissière,1_ZIP
15300,Laveissière,1_ZIP
15300,Lavigerie,1_ZIP
15120,Leucamp,2_ZAC
15600,Leynhac,1_ZIP
43450,Leyvaux,1_ZIP
15110,Lieutadès,1_ZIP
15320,Lorcières,2_ZAC
15320,Val d'Arcomie,2_ZAC
15320,Val d'Arcomie,2_ZAC
15320,Val d'Arcomie,2_ZAC
15320,Val d'Arcomie,2_ZAC
15320,Val d'Arcomie,2_ZAC
15190,Lugarde,1_ZIP
15210,Madic,2_ZAC
15230,Malbo,1_ZIP
15590,Mandailles-Saint-Julien,2_ZAC
15590,Mandailles-Saint-Julien,2_ZAC
15190,Marcenat,1_ZIP
15400,Marchastel,1_ZIP
15220,Marcolès,1_ZIP
15250,Marmanhac,2_ZAC
15500,Massiac,1_ZIP
15200,Mauriac,1_ZIP
15110,Maurines,2_ZAC
15600,Maurs,1_ZIP
15200,Méallet,1_ZIP
15400,Menet,1_ZIP
15100,Mentières,1_ZIP
15500,Molèdes,1_ZIP
15500,Molompize,1_ZIP
15240,La Monselie,1_ZIP
15190,Montboudif,1_ZIP
15100,Montchamp,1_ZIP
15240,Le Monteil,2_ZAC
15190,Montgreleix,1_ZIP
15600,Montmurat,2_ZAC
15120,Montsalvy,2_ZAC
15150,Montvert,2_ZAC
15380,Moussages,1_ZIP
15300,Murat,1_ZIP
15300,Murat,1_ZIP
15230,Narnhac,1_ZIP
15250,Naucelles,2_ZAC
15170,Neussargues en Pinatelle,1_ZIP
15100,Neuvéglise-sur-Truyère,1_ZIP
15260,Neuvéglise-sur-Truyère,1_ZIP
15260,Neuvéglise-sur-Truyère,1_ZIP
15260,Neuvéglise-sur-Truyère,1_ZIP
15150,Nieudan,2_ZAC
15290,Omps,2_ZAC
15800,Pailherols,2_ZAC
15290,Parlan,1_ZIP
15430,Paulhac,1_ZIP
15230,Paulhenc,1_ZIP
15170,Peyrusse,1_ZIP
15230,Pierrefort,1_ZIP
15700,Pleaux,1_ZIP
15700,Pleaux,1_ZIP
15700,Pleaux,1_ZIP
15700,Pleaux,1_ZIP
15800,Polminhac,2_ZAC
15160,Pradiers,1_ZIP
15130,Prunet,2_ZAC
15600,Quézac,1_ZIP
15500,Rageade,1_ZIP
15800,Raulhac,1_ZIP
15250,Reilhac,2_ZAC
15170,Rézentières,1_ZIP
15400,Riom-ès-Montagnes,1_ZIP
15220,Roannes-Saint-Mary,2_ZAC
15100,Roffiac,1_ZIP
15150,Rouffiac,2_ZAC
15290,Roumégoux,2_ZAC
15600,Rouziers,1_ZIP
15320,Ruynes-en-Margeride,1_ZIP
15240,Saignes,2_ZAC
15190,Saint-Amandin,1_ZIP
15220,Saint-Antoine,1_ZIP
15190,Saint-Bonnet-de-Condat,1_ZIP
15140,Saint-Bonnet-de-Salers,1_ZIP
15310,Saint-Cernin,2_ZAC
15140,Saint-Chamant,2_ZAC
15590,Saint-Cirgues-de-Jordanne,2_ZAC
15140,Saint-Cirgues-de-Malbert,1_ZIP
15800,Saint-Clément,2_ZAC
15600,Saint-Constant-Fournoulès,1_ZIP
15600,Saint-Constant-Fournoulès,1_ZIP
15150,Saint-Étienne-Cantalès,2_ZAC
15130,Saint-Étienne-de-Carlat,2_ZAC
15600,Saint-Étienne-de-Maurs,1_ZIP
15400,Saint-Étienne-de-Chomeil,1_ZIP
15140,Sainte-Eulalie,1_ZIP
15100,Saint-Flour,1_ZIP
15100,Saint-Georges,1_ZIP
15150,Saint-Gérons,2_ZAC
15400,Saint-Hippolyte,1_ZIP
15310,Saint-Illide,2_ZAC
15800,Saint-Jacques-des-Blats,2_ZAC
15600,Saint-Julien-de-Toursac,1_ZIP
15220,Saint-Mamet-la-Salvetat,2_ZAC
15230,Sainte-Marie,1_ZIP
15110,Saint-Martial,2_ZAC
15140,Saint-Martin-Cantalès,1_ZIP
15230,Saint-Martin-sous-Vigouroux,1_ZIP
15140,Saint-Martin-Valmeroux,1_ZIP
15140,Saint-Martin-Valmeroux,1_ZIP
15500,Saint-Mary-le-Plain,1_ZIP
15250,Saint-Paul-des-Landes,2_ZAC
15140,Saint-Paul-de-Salers,1_ZIP
15350,Saint-Pierre,2_ZAC
15500,Saint-Poncy,1_ZIP
15140,Saint-Projet-de-Salers,2_ZAC
15110,Saint-Rémy-de-Chaudes-Aigues,2_ZAC
15150,Saint-Santin-Cantalès,2_ZAC
15600,Saint-Santin-de-Maurs,1_ZIP
15190,Saint-Saturnin,1_ZIP
15290,Saint-Saury,1_ZIP
15130,Saint-Simon,2_ZAC
15110,Saint-Urcize,2_ZAC
15150,Saint-Victor,2_ZAC
15380,Saint-Vincent-de-Salers,1_ZIP
15140,Salers,1_ZIP
15200,Salins,1_ZIP
15130,Sansac-de-Marmiesse,2_ZAC
15120,Sansac-Veinazès,2_ZAC
15240,Sauvat,2_ZAC
15290,La Ségalassière,2_ZAC
15300,Ségur-les-Villas,1_ZIP
15340,Sénezergues,1_ZIP
15150,Siran,2_ZAC
15100,Soulages,1_ZIP
15200,Sourniac,1_ZIP
15170,Talizat,1_ZIP
15100,Tanavelle,1_ZIP
15250,Teissières-de-Cornet,2_ZAC
15130,Teissières-lès-Bouliès,2_ZAC
15100,Les Ternes,1_ZIP
15800,Thiézac,2_ZAC
15100,Tiviers,1_ZIP
15310,Tournemire,2_ZAC
15270,Trémouille,1_ZIP
15110,La Trinitat,2_ZAC
15600,Le Trioulou,1_ZIP
15400,Trizac,1_ZIP
15300,Ussel,1_ZIP
15100,Vabres,1_ZIP
15400,Valette,1_ZIP
15170,Valjouze,1_ZIP
15300,Valuéjols,1_ZIP
15380,Le Vaulmier,1_ZIP
15240,Vebret,2_ZAC
15100,Védrines-Saint-Loup,1_ZIP
15590,Velzic,2_ZAC
15160,Vernols,1_ZIP
15350,Veyrières,2_ZAC
15130,Vézac,2_ZAC
15160,Vèze,1_ZIP
15130,Vezels-Roussy,2_ZAC
15800,Vic-sur-Cère,2_ZAC
15500,Vieillespesse,1_ZIP
15120,Vieillevie,2_ZAC
15200,Le Vigean,1_ZIP
15100,Villedieu,1_ZIP
15300,Virargues,1_ZIP
15220,Vitrac,2_ZAC
15210,Ydes,2_ZAC
15130,Yolet,2_ZAC
15000,Ytrac,2_ZAC
15130,Ytrac,2_ZAC
15290,Le Rouget-Pers,2_ZAC
15290,Le Rouget-Pers,2_ZAC
15140,Besse,1_ZIP
16500,Abzac,2_ZAC
16700,Les Adjots,2_ZAC
16110,Agris,2_ZAC
16140,Aigre,2_ZAC
16140,Aigre,2_ZAC
16490,Alloue,2_ZAC
16140,Ambérac,2_ZAC
16490,Ambernac,2_ZAC
16560,Anais,1_ZIP
16130,Angeac-Champagne,2_ZAC
16120,Angeac-Charente,1_ZIP
16300,Angeduc,2_ZAC
16000,Angoulême,2_ZAC
16500,Ansac-sur-Vienne,2_ZAC
16130,Ars,2_ZAC
16290,Asnières-sur-Nouère,2_ZAC
16390,Aubeterre-sur-Dronne,1_ZIP
16460,Aunac-sur-Charente,2_ZAC
16460,Aunac-sur-Charente,2_ZAC
16460,Aunac-sur-Charente,2_ZAC
16460,Aunac-sur-Charente,2_ZAC
16560,Aussac-Vadalle,2_ZAC
16360,Baignes-Sainte-Radegonde,2_ZAC
16430,Balzac,2_ZAC
16140,Barbezières,1_ZIP
16300,Barbezieux-Saint-Hilaire,2_ZAC
16300,Barbezieux-Saint-Hilaire,2_ZAC
16210,Bardenac,1_ZIP
16300,Barret,2_ZAC
16700,Barro,2_ZAC
16120,Bassac,1_ZIP
16210,Bazac,1_ZIP
16450,Beaulieu-sur-Sonnette,1_ZIP
16250,Bécheresse,2_ZAC
16210,Bellon,1_ZIP
16350,Benest,2_ZAC
16700,Bernac,2_ZAC
16480,Berneuil,2_ZAC
16250,Bessac,2_ZAC
16140,Bessé,2_ZAC
16700,Bioussac,2_ZAC
16120,Birac,1_ZIP
16250,Coteaux-du-Blanzacais,2_ZAC
16250,Coteaux-du-Blanzacais,2_ZAC
16250,Coteaux-du-Blanzacais,2_ZAC
16250,Coteaux-du-Blanzacais,2_ZAC
16250,Coteaux-du-Blanzacais,2_ZAC
16320,Blanzaguet-Saint-Cybard,1_ZIP
16480,Boisbreteau,1_ZIP
16390,Bonnes,1_ZIP
16120,Bonneuil,1_ZIP
16190,Bors (Canton de Tude-et-Lavalette),1_ZIP
16360,Bors (Canton de Charente-Sud),1_ZIP
16350,Le Bouchage,2_ZAC
16410,Bouëx,1_ZIP
16200,Bourg-Charente,1_ZIP
16120,Bouteville,1_ZIP
16100,Boutiers-Saint-Trojan,2_ZAC
16240,Brettes,2_ZAC
16370,Bréville,1_ZIP
16590,Brie,1_ZIP
16300,Brie-sous-Barbezieux,2_ZAC
16210,Brie-sous-Chalais,1_ZIP
16420,Brigueuil,3_HZ
16500,Brillac,2_ZAC
16480,Brossac,1_ZIP
16110,Bunzac,2_ZAC
16260,Cellefrouin,1_ZIP
16230,Cellettes,2_ZAC
16150,Chabanais,2_ZAC
16150,Chabrac,2_ZAC
16250,Chadurie,2_ZAC
16210,Chalais,1_ZIP
16210,Chalais,1_ZIP
16210,Chalais,1_ZIP
16300,Challignac,2_ZAC
16250,Champagne-Vigny,2_ZAC
16350,Champagne-Mouton,2_ZAC
16290,Champmillon,2_ZAC
16430,Champniers,1_ZIP
16360,Chantillac,1_ZIP
16140,La Chapelle,1_ZIP
16320,Boisné-La Tude,2_ZAC
16320,Boisné-La Tude,2_ZAC
16320,Boisné-La Tude,2_ZAC
16140,Charmé,2_ZAC
16380,Charras,1_ZIP
16260,Chasseneuil-sur-Bonnieure,1_ZIP
16150,Chassenon,2_ZAC
16350,Chassiecq,2_ZAC
16200,Chassors,1_ZIP
16100,Châteaubernard,2_ZAC
16120,Châteauneuf-sur-Charente,1_ZIP
16480,Châtignac,1_ZIP
16380,Chazelles,2_ZAC
16460,Chenon,2_ZAC
16310,Cherves-Châtelars,1_ZIP
16370,Val-de-Cognac,2_ZAC
16370,Val-de-Cognac,2_ZAC
16370,Val-de-Cognac,2_ZAC
16240,La Chèvrerie,2_ZAC
16480,Chillac,1_ZIP
16150,Chirac,2_ZAC
16440,Claix,2_ZAC
16100,Cognac,2_ZAC
16320,Combiers,1_ZIP
16700,Condac,2_ZAC
16360,Condéon,2_ZAC
16500,Confolens,2_ZAC
16500,Confolens,2_ZAC
16560,Coulgens,2_ZAC
16330,Coulonges,1_ZIP
16200,Courbillac,1_ZIP
16240,Courcôme,2_ZAC
16700,Courcôme,2_ZAC
